coors
"(147, 287.7085758044923)"
"(359, 223.55213821416714)"
"(355, 223.70368553062212)"
"(354, 223.75249885836888)"
"(348, 224.13489693559836)"
"(347, 224.21326165015694)"
"(342, 224.6658561352608)"
"(341, 224.76829424183393)"
"(336, 225.33817691845184)"
"(335, 225.46344296388884)"
"(330, 226.14422065559188)"
"(329, 226.29100623122736)"
"(324, 227.0760148108909)"
"(323, 227.24296608329564)"
"(318, 228.12535812682563)"
"(317, 228.31109336854888)"
"(311, 229.48705292892646)"
"(310, 229.69294360034473)"
"(306, 230.54337470867404)"
"(305, 230.76250878432415)"
"(300, 231.8954485111219)"
"(299, 232.12922931706566)"
"(293, 233.57919245637822)"
"(292, 233.82839925337476)"
"(287, 235.1046908628614)"
"(286, 235.36576549254642)"
"(282, 236.42836752304788)"
"(281, 236.69843711296244)"
"(276, 238.0737958663426)"
"(275, 238.3536688834498)"
"(270, 239.77555146436328)"
"(269, 240.06425413588067)"
"(264, 241.5281078652472)"
"(263, 241.8247963010806)"
"(258, 243.32676174012215)"
"(257, 243.63073946361112)"
"(253, 244.85809949639793)"
"(252, 245.16773806758158)"
"(247, 246.73220328894047)"
"(246, 247.0482953181555)"
"(241, 248.64446875511828)"
"(240, 248.96683063878652)"
"(235, 250.59432228812955)"
"(234, 250.92298503729637)"
"(230, 252.24841768193687)"
"(229, 252.5825217957845)"
"(224, 254.27018447136425)"
"(223, 254.6112618849752)"
"(218, 256.3354940452725)"
"(217, 256.6842790461493)"
"(212, 258.44944814632333)"
"(211, 258.80695683778276)"
"(206, 260.6188832389315)"
"(205, 260.98643107085206)"
"(200, 262.852475693742)"
"(199, 263.2316949933074)"
"(193, 265.55370447454527)"
"(192, 265.94905067648176)"
"(188, 267.5566688105198)"
"(187, 267.9654831898804)"
"(183, 269.630619392002)"
"(182, 270.0547684051694)"
"(178, 271.7853313453504)"
"(177, 272.22690456178134)"
"(172, 274.4930308272899)"
"(171, 274.95859796130117)"
"(167, 276.8654695686886)"
"(166, 277.3538849793643)"
"(162, 279.35776862367254)"
"(161, 279.87189265490844)"
"(157, 281.98474357191833)"
"(156, 282.5276951885602)"
"(153, 284.19408147623307)"
"(152, 284.7625200063644)"
"(148, 287.105016841453)"
"(147, 287.7085758044923)"
"(143, 290.1992159235108)"
"(142, 290.84178339960613)"
"(138, 293.4966972356915)"
"(137, 294.1824520521142)"
"(133, 297.01894993540725)"
"(132, 297.7523701208082)"
"(128, 300.7889760954797)"
"(127, 301.5748473341446)"
"(123, 304.83133297541895)"
"(122, 305.6747570615249)"
"(118, 309.17217529270437)"
"(117, 310.07857858457663)"
"(113, 313.8392974940657)"
"(112, 314.81443936843294)"
"(107, 319.91215733301306)"
"(106, 320.97786927234034)"
"(103, 324.27201160986635)"
"(102, 325.4032831243041)"
"(99, 328.90058271752787)"
"(98, 330.101771505539)"
"(95, 333.81558144802653)"
"(94, 335.09123259495516)"
"(90, 340.3903227761464)"
"(89, 341.7657344753611)"
"(86, 346.01847048884235)"
"(85, 347.47927405883365)"
